"No.","Time","Source","Destination","Protocol","Length","Info","TimeDiff","SPort","DPort"
"3206","353.296434664","192.168.0.100","192.168.0.218","TCP","60","40981  >  80 [SYN] Seq=0 Win=8192 Len=0","0.032280683","40981","80"
"3207","353.296451065","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.100? Tell 192.168.0.218","0.000016401","",""
"3208","353.337447548","192.168.0.111","192.168.0.218","UDP","60","23347  >  80 Len=0","0.040996483","23347","80"
"3209","353.337466395","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.111? Tell 192.168.0.218","0.000018847","",""
"3210","353.343703474","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=32769/384, ttl=64 (reply in 3211)","0.006237079","",""
"3211","353.343709796","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=32769/384, ttl=64 (request in 3210)","0.000006322","",""
"3212","353.444244874","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=33025/385, ttl=64 (reply in 3213)","0.100535078","",""
"3213","353.444257085","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=33025/385, ttl=64 (request in 3212)","0.000012211","",""
"3214","353.545751078","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=33281/386, ttl=64 (reply in 3215)","0.101493993","",""
"3215","353.545762715","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=33281/386, ttl=64 (request in 3214)","0.000011637","",""
"3216","353.646294109","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=33537/387, ttl=64 (reply in 3217)","0.100531394","",""
"3217","353.646305858","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=33537/387, ttl=64 (request in 3216)","0.000011749","",""
"3218","353.747791988","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=33793/388, ttl=64 (reply in 3219)","0.101486130","",""
"3219","353.747803563","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=33793/388, ttl=64 (request in 3218)","0.000011575","",""
"3220","353.848295296","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=34049/389, ttl=64 (reply in 3221)","0.100491733","",""
"3221","353.848306872","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=34049/389, ttl=64 (request in 3220)","0.000011576","",""
"3222","353.949834982","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=34305/390, ttl=64 (reply in 3223)","0.101528110","",""
"3223","353.949845938","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=34305/390, ttl=64 (request in 3222)","0.000010956","",""
"3224","354.009081157","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.059235219","54915","54915"
"3225","354.050325011","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=34561/391, ttl=64 (reply in 3226)","0.041243854","",""
"3226","354.050335815","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=34561/391, ttl=64 (request in 3225)","0.000010804","",""
"3227","354.150881922","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=34817/392, ttl=64 (reply in 3228)","0.100546107","",""
"3228","354.150894130","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=34817/392, ttl=64 (request in 3227)","0.000012208","",""
"3229","354.251392366","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=35073/393, ttl=64 (reply in 3230)","0.100498236","",""
"3230","354.251402994","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=35073/393, ttl=64 (request in 3229)","0.000010628","",""
"3231","354.271839762","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.25? Tell 192.168.0.218","0.020436768","",""
"3232","354.304017172","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.100? Tell 192.168.0.218","0.032177410","",""
"3233","354.351914872","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=35329/394, ttl=64 (reply in 3234)","0.047897700","",""
"3234","354.351927996","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=35329/394, ttl=64 (request in 3233)","0.000013124","",""
"3235","354.368427992","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.111? Tell 192.168.0.218","0.016499996","",""
"3236","354.452450297","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=35585/395, ttl=64 (reply in 3237)","0.084022305","",""
"3237","354.452461369","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=35585/395, ttl=64 (request in 3236)","0.000011072","",""
"3238","354.553958402","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=35841/396, ttl=64 (reply in 3239)","0.101497033","",""
"3239","354.553969927","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=35841/396, ttl=64 (request in 3238)","0.000011525","",""
"3240","354.654470810","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=36097/397, ttl=64 (reply in 3241)","0.100500883","",""
"3241","354.654483018","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=36097/397, ttl=64 (request in 3240)","0.000012208","",""
"3242","354.754990677","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=36353/398, ttl=64 (reply in 3243)","0.100507659","",""
"3243","354.755002323","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=36353/398, ttl=64 (request in 3242)","0.000011646","",""
"3244","354.855506344","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=36609/399, ttl=64 (reply in 3245)","0.100504021","",""
"3245","354.855519061","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=36609/399, ttl=64 (request in 3244)","0.000012717","",""
"3246","354.956053246","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=36865/400, ttl=64 (reply in 3247)","0.100534185","",""
"3247","354.956064741","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=36865/400, ttl=64 (request in 3246)","0.000011495","",""
"3248","355.012405533","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.056340792","54915","54915"
"3249","355.056557327","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=37121/401, ttl=64 (reply in 3250)","0.044151794","",""
"3250","355.056566865","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=37121/401, ttl=64 (request in 3249)","0.000009538","",""
"3251","355.157091247","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=37377/402, ttl=64 (reply in 3252)","0.100524382","",""
"3252","355.157102596","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=37377/402, ttl=64 (request in 3251)","0.000011349","",""
"3253","355.257658188","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=37633/403, ttl=64 (reply in 3254)","0.100555592","",""
"3254","355.257669342","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=37633/403, ttl=64 (request in 3253)","0.000011154","",""
"3255","355.299518320","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.25? Tell 192.168.0.218","0.041848978","",""
"3256","355.331750377","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.100? Tell 192.168.0.218","0.032232057","",""
"3257","355.357860861","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=37889/404, ttl=64 (reply in 3258)","0.026110484","",""
"3258","355.357873185","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=37889/404, ttl=64 (request in 3257)","0.000012324","",""
"3259","355.370372299","192.168.0.209","192.168.0.218","TCP","60","2811  >  80 [SYN] Seq=0 Win=8192 Len=0","0.012499114","2811","80"
"3260","355.370385442","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.209? Tell 192.168.0.218","0.000013143","",""
"3261","355.391256797","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.111? Tell 192.168.0.218","0.020871355","",""
"3262","355.406490607","192.168.0.125","192.168.0.218","UDP","60","22149  >  80 Len=0","0.015233810","22149","80"
"3263","355.406507034","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.125? Tell 192.168.0.218","0.000016427","",""
"3264","355.437799521","192.168.0.14","192.168.0.218","TCP","60","22084  >  80 [SYN] Seq=0 Win=8192 Len=0","0.031292487","22084","80"
"3265","355.437818032","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.14? Tell 192.168.0.218","0.000018511","",""
"3266","355.458663509","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=38145/405, ttl=64 (reply in 3267)","0.020845477","",""
"3267","355.458673641","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=38145/405, ttl=64 (request in 3266)","0.000010132","",""
"3268","355.560181029","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=38401/406, ttl=64 (reply in 3269)","0.101507388","",""
"3269","355.560193681","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=38401/406, ttl=64 (request in 3268)","0.000012652","",""
"3270","355.660718748","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=38657/407, ttl=64 (reply in 3271)","0.100525067","",""
"3271","355.660730730","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=38657/407, ttl=64 (request in 3270)","0.000011982","",""
"3272","355.761261463","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=38913/408, ttl=64 (reply in 3273)","0.100530733","",""
"3273","355.761272602","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=38913/408, ttl=64 (request in 3272)","0.000011139","",""
"3274","355.861759909","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=39169/409, ttl=64 (reply in 3275)","0.100487307","",""
"3275","355.861770959","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=39169/409, ttl=64 (request in 3274)","0.000011050","",""
"3276","355.962281960","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=39425/410, ttl=64 (reply in 3277)","0.100511001","",""
"3277","355.962294127","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=39425/410, ttl=64 (request in 3276)","0.000012167","",""
"3278","356.007962438","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.045668311","54915","54915"
"3279","356.063806308","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=39681/411, ttl=64 (reply in 3280)","0.055843870","",""
"3280","356.063815705","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=39681/411, ttl=64 (request in 3279)","0.000009397","",""
"3281","356.164313228","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=39937/412, ttl=64 (reply in 3282)","0.100497523","",""
"3282","356.164325196","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=39937/412, ttl=64 (request in 3281)","0.000011968","",""
"3283","356.264859079","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=40193/413, ttl=64 (reply in 3284)","0.100533883","",""
"3284","356.264871169","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=40193/413, ttl=64 (request in 3283)","0.000012090","",""
"3285","356.368330502","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=40449/414, ttl=64 (reply in 3286)","0.103459333","",""
"3286","356.368337920","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=40449/414, ttl=64 (request in 3285)","0.000007418","",""
"3287","356.383850012","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.209? Tell 192.168.0.218","0.015512092","",""
"3288","356.415172594","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.125? Tell 192.168.0.218","0.031322582","",""
"3289","356.448247826","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.14? Tell 192.168.0.218","0.033075232","",""
"3290","356.468796008","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=40705/415, ttl=64 (reply in 3291)","0.020548182","",""
"3291","356.468803122","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=40705/415, ttl=64 (request in 3290)","0.000007114","",""
"3292","356.569347648","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=40961/416, ttl=64 (reply in 3293)","0.100544526","",""
"3293","356.569361342","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=40961/416, ttl=64 (request in 3292)","0.000013694","",""
"3294","356.669879244","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=41217/417, ttl=64 (reply in 3295)","0.100517902","",""
"3295","356.669891239","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=41217/417, ttl=64 (request in 3294)","0.000011995","",""
"3296","356.770396792","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=41473/418, ttl=64 (reply in 3297)","0.100505553","",""
"3297","356.770408660","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=41473/418, ttl=64 (request in 3296)","0.000011868","",""
"3298","356.870917089","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=41729/419, ttl=64 (reply in 3299)","0.100508429","",""
"3299","356.870928927","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=41729/419, ttl=64 (request in 3298)","0.000011838","",""
"3300","356.971447155","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=41985/420, ttl=64 (reply in 3301)","0.100518228","",""
"3301","356.971459112","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=41985/420, ttl=64 (request in 3300)","0.000011957","",""
"3302","357.012193949","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.040734837","54915","54915"
"3303","357.072370059","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=42241/421, ttl=64 (reply in 3304)","0.060176110","",""
"3304","357.072381164","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=42241/421, ttl=64 (request in 3303)","0.000011105","",""
"3305","357.172550394","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=42497/422, ttl=64 (reply in 3306)","0.100169230","",""
"3306","357.172562916","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=42497/422, ttl=64 (request in 3305)","0.000012522","",""
"3307","357.273030670","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=42753/423, ttl=64 (reply in 3308)","0.100467754","",""
"3308","357.273042612","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=42753/423, ttl=64 (request in 3307)","0.000011942","",""
"3309","357.373557473","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=43009/424, ttl=64 (reply in 3310)","0.100514861","",""
"3310","357.373570484","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=43009/424, ttl=64 (request in 3309)","0.000013011","",""
"3311","357.407654766","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.209? Tell 192.168.0.218","0.034084282","",""
"3312","357.439847718","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.125? Tell 192.168.0.218","0.032192952","",""
"3313","357.469641115","192.168.0.110","192.168.0.218","UDP","60","25132  >  80 Len=0","0.029793397","25132","80"
"3314","357.469655649","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.110? Tell 192.168.0.218","0.000014534","",""
"3315","357.471191010","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.14? Tell 192.168.0.218","0.001535361","",""
"3316","357.474048859","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=43265/425, ttl=64 (reply in 3317)","0.002857849","",""
"3317","357.474053590","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=43265/425, ttl=64 (request in 3316)","0.000004731","",""
"3318","357.574632770","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=43521/426, ttl=64 (reply in 3319)","0.100579180","",""
"3319","357.574645347","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=43521/426, ttl=64 (request in 3318)","0.000012577","",""
"3320","357.676155032","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=43777/427, ttl=64 (reply in 3321)","0.101509685","",""
"3321","357.676168519","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=43777/427, ttl=64 (request in 3320)","0.000013487","",""
"3322","357.776645553","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=44033/428, ttl=64 (reply in 3323)","0.100477034","",""
"3323","357.776656875","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=44033/428, ttl=64 (request in 3322)","0.000011322","",""
"3324","357.877162236","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=44289/429, ttl=64 (reply in 3325)","0.100505361","",""
"3325","357.877174197","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=44289/429, ttl=64 (request in 3324)","0.000011961","",""
"3326","357.977701926","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=44545/430, ttl=64 (reply in 3327)","0.100527729","",""
"3327","357.977712434","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=44545/430, ttl=64 (request in 3326)","0.000010508","",""
"3328","358.010613344","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.032900910","54915","54915"
"3329","358.078236334","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=44801/431, ttl=64 (reply in 3330)","0.067622990","",""
"3330","358.078247655","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=44801/431, ttl=64 (request in 3329)","0.000011321","",""
"3331","358.178755200","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=45057/432, ttl=64 (reply in 3332)","0.100507545","",""
"3332","358.178768865","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=45057/432, ttl=64 (request in 3331)","0.000013665","",""
"3333","358.279273850","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=45313/433, ttl=64 (reply in 3334)","0.100504985","",""
"3334","358.279286184","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=45313/433, ttl=64 (request in 3333)","0.000012334","",""
"3335","358.379785933","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=45569/434, ttl=64 (reply in 3336)","0.100499749","",""
"3336","358.379799698","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=45569/434, ttl=64 (request in 3335)","0.000013765","",""
"3337","358.480317499","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=45825/435, ttl=64 (reply in 3338)","0.100517801","",""
"3338","358.480323398","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=45825/435, ttl=64 (request in 3337)","0.000005899","",""
"3339","358.495866889","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.110? Tell 192.168.0.218","0.015543491","",""
"3340","358.496589116","192.168.0.16","192.168.0.218","TCP","60","9448  >  80 [SYN] Seq=0 Win=8192 Len=0","0.000722227","9448","80"
"3341","358.496598162","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.16? Tell 192.168.0.218","0.000009046","",""
"3342","358.580862481","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=46081/436, ttl=64 (reply in 3343)","0.084264319","",""
"3343","358.580874893","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=46081/436, ttl=64 (request in 3342)","0.000012412","",""
"3344","358.683348719","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=46337/437, ttl=64 (reply in 3345)","0.102473826","",""
"3345","358.683361049","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=46337/437, ttl=64 (request in 3344)","0.000012330","",""
"3346","358.777034944","192.168.0.1","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 ","0.093673895","41733","1900"
"3347","358.777218640","192.168.0.1","239.255.255.250","SSDP","512","NOTIFY * HTTP/1.1 ","0.000183696","41733","1900"
"3348","358.777385279","192.168.0.1","239.255.255.250","SSDP","449","NOTIFY * HTTP/1.1 ","0.000166639","41733","1900"
"3349","358.777545346","192.168.0.1","239.255.255.250","SSDP","508","NOTIFY * HTTP/1.1 ","0.000160067","41733","1900"
"3350","358.777704083","192.168.0.1","239.255.255.250","SSDP","449","NOTIFY * HTTP/1.1 ","0.000158737","41733","1900"
"3351","358.777874958","192.168.0.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 ","0.000170875","41733","1900"
"3352","358.778041548","192.168.0.1","239.255.255.250","SSDP","449","NOTIFY * HTTP/1.1 ","0.000166590","41733","1900"
"3353","358.778193758","192.168.0.1","239.255.255.250","SSDP","502","NOTIFY * HTTP/1.1 ","0.000152210","41733","1900"
"3354","358.778361213","192.168.0.1","239.255.255.250","SSDP","504","NOTIFY * HTTP/1.1 ","0.000167455","41733","1900"
"3355","358.778529800","192.168.0.1","239.255.255.250","SSDP","516","NOTIFY * HTTP/1.1 ","0.000168587","41733","1900"
"3356","358.778690059","192.168.0.1","239.255.255.250","SSDP","520","NOTIFY * HTTP/1.1 ","0.000160259","41733","1900"
"3357","358.778849951","192.168.0.1","239.255.255.250","SSDP","504","NOTIFY * HTTP/1.1 ","0.000159892","41733","1900"
"3358","358.779016555","192.168.0.1","239.255.255.250","SSDP","504","NOTIFY * HTTP/1.1 ","0.000166604","41733","1900"
"3359","358.783839064","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=46593/438, ttl=64 (reply in 3360)","0.004822509","",""
"3360","358.783849180","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=46593/438, ttl=64 (request in 3359)","0.000010116","",""
"3361","358.884389866","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=46849/439, ttl=64 (reply in 3362)","0.100540686","",""
"3362","358.884402420","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=46849/439, ttl=64 (request in 3361)","0.000012554","",""
"3363","358.984906218","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=47105/440, ttl=64 (reply in 3364)","0.100503798","",""
"3364","358.984917221","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=47105/440, ttl=64 (request in 3363)","0.000011003","",""
"3365","359.008077893","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.023160672","54915","54915"
"3366","359.036943093","192.168.0.1","239.255.255.250","SSDP","504","NOTIFY * HTTP/1.1 ","0.028865200","41733","1900"
"3367","359.037064464","192.168.0.1","239.255.255.250","SSDP","504","NOTIFY * HTTP/1.1 ","0.000121371","41733","1900"
"3368","359.037186414","192.168.0.1","239.255.255.250","SSDP","520","NOTIFY * HTTP/1.1 ","0.000121950","41733","1900"
"3369","359.037304058","192.168.0.1","239.255.255.250","SSDP","516","NOTIFY * HTTP/1.1 ","0.000117644","41733","1900"
"3370","359.037414825","192.168.0.1","239.255.255.250","SSDP","504","NOTIFY * HTTP/1.1 ","0.000110767","41733","1900"
"3371","359.037536582","192.168.0.1","239.255.255.250","SSDP","502","NOTIFY * HTTP/1.1 ","0.000121757","41733","1900"
"3372","359.037650072","192.168.0.1","239.255.255.250","SSDP","449","NOTIFY * HTTP/1.1 ","0.000113490","41733","1900"
"3373","359.037762178","192.168.0.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 ","0.000112106","41733","1900"
"3374","359.037870008","192.168.0.1","239.255.255.250","SSDP","449","NOTIFY * HTTP/1.1 ","0.000107830","41733","1900"
"3375","359.038018869","192.168.0.1","239.255.255.250","SSDP","508","NOTIFY * HTTP/1.1 ","0.000148861","41733","1900"
"3376","359.038127508","192.168.0.1","239.255.255.250","SSDP","449","NOTIFY * HTTP/1.1 ","0.000108639","41733","1900"
"3377","359.038238626","192.168.0.1","239.255.255.250","SSDP","512","NOTIFY * HTTP/1.1 ","0.000111118","41733","1900"
"3378","359.038360309","192.168.0.1","239.255.255.250","SSDP","440","NOTIFY * HTTP/1.1 ","0.000121683","41733","1900"
"3379","359.086402191","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=47361/441, ttl=64 (reply in 3380)","0.048041882","",""
"3380","359.086411298","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=47361/441, ttl=64 (request in 3379)","0.000009107","",""
"3381","359.187946036","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=47617/442, ttl=64 (reply in 3382)","0.101534738","",""
"3382","359.187957597","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=47617/442, ttl=64 (request in 3381)","0.000011561","",""
"3383","359.288450396","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=47873/443, ttl=64 (reply in 3384)","0.100492799","",""
"3384","359.288462161","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=47873/443, ttl=64 (request in 3383)","0.000011765","",""
"3385","359.391902178","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=48129/444, ttl=64 (reply in 3386)","0.103440017","",""
"3386","359.391914054","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=48129/444, ttl=64 (request in 3385)","0.000011876","",""
"3387","359.492405616","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=48385/445, ttl=64 (reply in 3388)","0.100491562","",""
